player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
235627,Filippo Tallone,M,Italy,ITA,1948,Summer,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
235628,Kurt Tallroth,M,Sweden,SWE,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver
235629,Kurt Tallroth,M,Sweden,SWE,1988,Summer,Seoul,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
235640,Brian Talma,M,Barbados,BAR,1988,Summer,Seoul,Sailing,Sailing Mixed Windsurfer,No medal
235641,Brian Talma,M,Barbados,BAR,1992,Summer,Barcelona,Sailing,Sailing Men's Windsurfer,No medal
235642,Elke Talma,F,Seychelles,SEY,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Breaststroke,No medal
235643,Elke Talma,F,Seychelles,SEY,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Breaststroke,No medal
235644,Elke Talma,F,Seychelles,SEY,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Individual Medley,No medal
235645,Barbara Andrews),F,United States,USA,1964,Summer,Tokyo,Diving,Diving Women's Platform,No medal
235646,Barbara Andrews),F,United States,USA,1968,Summer,Mexico City,Diving,Diving Women's Platform,No medal
235647,Talmo Oliveira,M,Brazil,BRA,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Gold
235648,Erkki Talosela,M,Finland,FIN,1948,Summer,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
235649,Erkki Talosela,M,Finland,FIN,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
235650,Risto Talosela,M,Finland,FIN,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
235651,Alessandro Talotti,M,Italy,ITA,2004,Summer,Athina,Athletics,Athletics Men's High Jump,No medal
235652,Alessandro Talotti,M,Italy,ITA,2008,Summer,Beijing,Athletics,Athletics Men's High Jump,No medal
235653,Lidia Talp,F,Romania,ROU,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
235654,Donatella Talpo-schiavon,F,Italy,ITA,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Butterfly,No medal
235655,Donatella Talpo-schiavon,F,Italy,ITA,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
235656,Donatella Talpo-schiavon,F,Italy,ITA,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Butterfly,No medal
235657,Donatella Talpo-schiavon,F,Italy,ITA,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,No medal
235658,Donatella Talpo-schiavon,F,Italy,ITA,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
235659,Luminia (moang-),F,Romania,ROU,2008,Summer,Beijing,Athletics,Athletics Women's Marathon,No medal
235660,Nicolae Talpo,M,Romania,ROU,1984,Summer,Los Angeles,Boxing,Boxing Men's Featherweight,No medal
235661,Evelin Talts,F,Estonia,EST,2012,Summer,London,Athletics,Athletics Women's Marathon,No medal
235662,Jaan Talts,M,Soviet Union,URS,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
235663,Jaan Talts,M,Soviet Union,URS,1972,Summer,Munich,Weightlifting,Weightlifting Men's Heavyweight,Gold
235664,Jayanta Talukdar,M,India,IND,2012,Summer,London,Archery,Archery Men's Individual,No medal
235665,Jayanta Talukdar,M,India,IND,2012,Summer,London,Archery,Archery Men's Team,No medal
235666,Bernard Talvard,M,France,FRA,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Individual",No medal
235667,Bernard Talvard,M,France,FRA,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",Bronze
235668,Bernard Talvard,M,France,FRA,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Individual",Bronze
235669,Bernard Talvard,M,France,FRA,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",Bronze
235674,Tatyana -tregub),F,Soviet Union,URS,1964,Summer,Tokyo,Athletics,Athletics Women's 80 metres Hurdles,No medal
235675,Tatyana -tregub),F,Soviet Union,URS,1964,Summer,Tokyo,Athletics,Athletics Women's Long Jump,No medal
235676,Tatyana -tregub),F,Soviet Union,URS,1968,Summer,Mexico City,Athletics,Athletics Women's 80 metres Hurdles,No medal
235677,Tatyana -tregub),F,Soviet Union,URS,1968,Summer,Mexico City,Athletics,Athletics Women's Long Jump,Bronze
235678,Tam Seng,M,Malaysia,MAS,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,No medal
235679,Tam Kin,M,Hong Kong,HKG,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,No medal
235680,Tam Kin,M,Hong Kong,HKG,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,No medal
235681,Tam Kin,M,Hong Kong,HKG,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Breaststroke,No medal
235682,Tam Chuen,M,Hong Kong,HKG,2000,Summer,Sydney,Badminton,Badminton Men's Singles,No medal
235683,Tam Chuen,M,Hong Kong,HKG,2000,Summer,Sydney,Badminton,Badminton Mixed Doubles,No medal
235684,Claudiu Tmduianu,M,Romania,ROU,1988,Summer,Seoul,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
235685,Roberto Tamagnini,M,San Marino,SMR,1972,Summer,Munich,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal
235686,Roberto Tamagnini,M,San Marino,SMR,1976,Summer,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal
235687,Roberto Tamagnini,M,San Marino,SMR,1980,Summer,Moskva,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal
235688,Vittorio Tamagnini,M,Italy,ITA,1928,Summer,Amsterdam,Boxing,Boxing Men's Bantamweight,Gold
235689,Agustn Iglesias,M,Spain,ESP,1968,Summer,Mexico City,Cycling,"Cycling Men's Road Race, Individual",No medal
235690,Kenji Tamamura,M,Japan,JPN,1988,Summer,Seoul,Handball,Handball Men's Handball,No medal
235691,Zane Teilane-tamane,F,Latvia,LAT,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,No medal
235692,Jesse Tamangrow,M,Palau,PLW,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,No medal
235693,Simione Tamanisau,M,Fiji,FIJ,2016,Summer,Rio de Janeiro,Football,Football Men's Football,No medal
235694,Ral Figueiredo,M,Portugal,POR,1928,Summer,Amsterdam,Football,Football Men's Football,No medal
235695,Carlos Paternina,M,Colombia,COL,2004,Summer,Athina,Boxing,Boxing Men's Light-Flyweight,No medal
235696,Soso Tamarau,M,Nigeria,NGR,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
235697,Anamaria Tmrjan,F,Romania,ROU,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,No medal
235698,Anamaria Tmrjan,F,Romania,ROU,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Bronze
235699,Anamaria Tmrjan,F,Romania,ROU,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,No medal
235700,Anamaria Tmrjan,F,Romania,ROU,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,No medal
235701,Anamaria Tmrjan,F,Romania,ROU,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,No medal
235703,Thomas Tamas,M,United States,USA,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
235704,Angela Tama-alupei,F,Romania,ROU,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,No medal
235705,Angela Tama-alupei,F,Romania,ROU,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,Gold
235706,Angela Tama-alupei,F,Romania,ROU,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,Gold
235707,Dibier Tamayo,M,Colombia,COL,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",No medal
235708,Dibier Tamayo,M,Colombia,COL,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",No medal
235709,Dibier Tamayo,M,Colombia,COL,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Individual",No medal
235710,Dibier Tamayo,M,Colombia,COL,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",No medal
235711,Javier Hoyos,M,Colombia,COL,1968,Summer,Mexico City,Football,Football Men's Football,No medal
235712,Lauren (franges-),F,United States,USA,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Silver
235713,Ibrahima Tamba,M,Senegal,SEN,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,No medal
235714,Ibrahima Tamba,M,Senegal,SEN,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
235715,Ibrahima Tamba,M,Senegal,SEN,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,No medal
235716,Kojiro Tamba,M,Japan,JPN,1936,Summer,Berlin,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
235717,Dimosthenis Tambakos,M,Greece,GRE,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,No medal
235718,Dimosthenis Tambakos,M,Greece,GRE,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,No medal
235719,Dimosthenis Tambakos,M,Greece,GRE,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Rings,Silver
235720,Dimosthenis Tambakos,M,Greece,GRE,2004,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,No medal
235721,Dimosthenis Tambakos,M,Greece,GRE,2004,Summer,Athina,Gymnastics,Gymnastics Men's Rings,Gold
235722,Smartex Tambala,M,Malawi,MAW,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,No medal
235724,Gianmarco Tamberi,M,Italy,ITA,2012,Summer,London,Athletics,Athletics Men's High Jump,No medal
235725,Marco Tamberi,M,Italy,ITA,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,No medal
235728,Mario Tambini,M,Italy,ITA,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Individual All-Around,No medal
235729,Mario Tambini,M,Italy,ITA,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Team All-Around,No medal
235730,Mario Tambini,M,Italy,ITA,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Horse Vault,No medal
235731,Mario Tambini,M,Italy,ITA,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Parallel Bars,No medal
235732,Mario Tambini,M,Italy,ITA,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
235733,Mario Tambini,M,Italy,ITA,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Rings,No medal
235734,Mario Tambini,M,Italy,ITA,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
235735,Richard Tamble,M,United States,USA,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal
235738,Adama Tamboura,M,Mali,MLI,2004,Summer,Athina,Football,Football Men's Football,No medal
235741,Aleksandr Tambovtsev,M,Soviet Union,URS,1988,Summer,Seoul,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal
235742,Brett Tamburrino,M,Australia,AUS,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
235747,Patrick Ngoie,M,France,FRA,2012,Summer,London,Athletics,Athletics Men's Marathon,No medal
235748,Saidi Tambwe,M,Tanzania,TAN,1972,Summer,Munich,Boxing,Boxing Men's Flyweight,No medal
235749,Lachlan Tame,M,Australia,AUS,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
235750,Lapule Tamean,M,Papua New Guinea,PNG,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,No medal
235751,Lapule Tamean,M,Papua New Guinea,PNG,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,No medal
235760,Dai Tamesue,M,Japan,JPN,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,No medal
235761,Dai Tamesue,M,Japan,JPN,2004,Summer,Athina,Athletics,Athletics Men's 400 metres Hurdles,No medal
235762,Dai Tamesue,M,Japan,JPN,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres Hurdles,No medal
235763,Dai Tamesue,M,Japan,JPN,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
235764,Guillermo Valdez,M,Mexico,MEX,1988,Summer,Seoul,Boxing,Boxing Men's Lightweight,No medal
235765,Eerik (dahlgren-),M,Finland,FIN,1936,Summer,Berlin,Athletics,Athletics Men's Marathon,No medal
235766,Mohamad Tamim,M,Lebanon,LIB,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,No medal
